lat,lon,yyyy,obs,pred_av,pred_cc,pred_cm,pred_me,pred_js,pred_rk,pred_gs,state,ref_id,fold
32.67618,-115.48307,2011,13.740206,14.383333206176758,10.5983618288145,9.984561643835615,16.8957942361701,15.180356635391895,9.00029954969228,7.987848258782796,CA,06-025-0005,2
32.67618,-115.48307,2012,14.956383,14.858333508173624,11.2360284495549,8.611530054644808,16.867338934882742,17.338823059834624,10.302991761246773,8.42263348120956,CA,06-025-0005,2
32.67618,-115.48307,2013,13.292623,13.583333333333334,9.06381968926554,8.283512328767124,17.307235893484663,13.408557001288042,9.782108575760663,8.358575495284551,CA,06-025-0005,2
32.67618,-115.48307,2014,13.672595,13.566666762034098,10.3126371196755,11.172005479452055,15.901201082255742,20.578208018509653,10.333110879410754,8.454491906055472,CA,06-025-0005,2
32.67618,-115.48307,2015,11.636364,12.574999888737995,8.80631968901846,9.553546849315069,15.532098928216383,17.112675198224192,9.564830773806834,10.3821469706939,CA,06-025-0005,2
35.356615,-119.062613,2010,14.226398,15.774999936421713,13.9195243602866,13.260986301369863,9.532560075472478,12.557832003878458,11.867106224154378,13.8714000696947,CA,06-029-0014,3
35.356615,-119.062613,2011,16.657091,17.21666677792867,13.5756714540271,13.842175342465753,10.847242669536644,14.901150549299212,11.280816646722648,13.647611809637729,CA,06-029-0014,3
35.356615,-119.062613,2012,12.833138,14.483333428700766,12.4866049377415,12.142696721311475,9.828265156250836,13.112656093989733,10.285895606589644,14.17773403466345,CA,06-029-0014,3
35.356615,-119.062613,2013,20.1377,18.108333190282185,18.5869261080753,15.915846575342464,10.709156353832924,17.989838706121027,9.616749840123314,14.752807815973885,CA,06-029-0014,3
35.356615,-119.062613,2014,18.552616,17.491666555404663,17.6916693961105,15.092808219178082,10.637914748387796,17.448749456783073,9.54773877282719,15.239171435278587,CA,06-029-0014,3
35.356615,-119.062613,2015,15.716835,15.600000143051147,14.9357739076923,13.973235616438355,12.26009976047359,14.840075677350328,9.698303804292784,17.576744839776136,CA,06-029-0014,3
35.324636,-118.99762700000001,2010,17.290566,14.175000111262005,14.3589076388889,12.95324383561644,9.532560075472478,16.90653688523254,10.03060214827349,10.049218857492953,CA,06-029-0016,3
35.324636,-118.99762700000001,2011,14.60531,15.325000127156576,15.064179753915,13.395106849315068,10.847242669536644,14.773567939552564,9.93741807276076,9.915013194551092,CA,06-029-0016,3
35.324636,-118.99762700000001,2012,14.652101,13.349999904632568,12.9254719285714,11.608565573770491,9.828265156250836,14.75905425591497,9.783457668513469,10.27170698558166,CA,06-029-0016,3
35.324636,-118.99762700000001,2013,22.301695,16.899999856948853,18.6278670698925,15.049808219178082,10.709156353832924,21.81315888294742,9.45890902031909,10.642853537490431,CA,06-029-0016,3
35.324636,-118.99762700000001,2014,21.772727,16.34999982515971,18.2000336805556,14.078978082191782,10.637914748387796,22.742743127422344,9.25231886106533,10.973824837445244,CA,06-029-0016,3
35.324636,-118.99762700000001,2015,18.03,14.600000063578287,15.2464434821429,13.058592602739726,12.26009976047359,21.43022915529145,9.581696125832233,13.001535450001136,CA,06-029-0016,3
36.102244,-119.56565000000002,2010,14.578313,14.724999984105429,13.5776017478152,12.17734794520548,10.18236358198401,18.031691391054903,7.576121188945823,11.196861072703298,CA,06-031-0004,7
36.102244,-119.56565000000002,2014,15.145794,15.183333158493042,14.9889534332085,15.336975342465754,11.267075315893512,19.307857324634643,7.182509187158647,12.510277973395633,CA,06-031-0004,7
34.01029,-118.0685,2010,12.495726,13.266666571299234,12.1712287711553,12.297057534246576,18.899143386213748,11.548136884924066,19.40298487720909,11.56750242078917,CA,06-037-1602,8
34.01029,-118.0685,2011,12.454386,13.958333412806192,12.4613749304912,12.800572602739726,18.79760321786959,12.190384980197734,18.466371058107732,11.540898335060778,CA,06-037-1602,8
34.01029,-118.0685,2012,11.861345,13.608333349227903,12.0689274466519,12.771934426229508,19.348752636727088,12.298200154689326,18.671891789893586,11.873096826501667,CA,06-037-1602,8
34.01029,-118.0685,2013,11.733333,13.09166661898295,11.4441640407785,12.312298630136986,19.372570387957847,10.979550220395328,16.493018129369716,12.035741213782329,CA,06-037-1602,8
34.01029,-118.0685,2015,11.483898,12.950000127156576,10.8791047457627,12.528021095890413,20.135145657683072,11.869260234975064,17.287406703273017,13.772293664488712,CA,06-037-1602,8
38.74643,-121.26497999999998,2010,6.648333,7.658333381017049,7.28002674816626,8.654049315068493,12.28753128574319,7.527080374360442,12.125812871443046,8.405826249184269,CA,06-061-0006,9
38.74643,-121.26497999999998,2011,8.462295,9.46666661898295,8.28667745484401,9.526739726027396,13.37846824175691,8.69386640777502,11.750091591706642,8.41050205986133,CA,06-061-0006,9
38.74643,-121.26497999999998,2012,6.501667,7.550000131130219,7.42625351331893,8.420450819672132,13.614972384249578,6.614934045342893,12.22160213091602,8.801299393305216,CA,06-061-0006,9
38.74643,-121.26497999999998,2013,7.431034,9.174999952316284,8.43026996168582,10.430257534246577,14.572984170260495,7.661865099241525,12.24169018635383,9.098915199648667,CA,06-061-0006,9
38.74643,-121.26497999999998,2014,7.780328,9.141666571299234,7.2968830651341,8.397860273972602,14.366842280348688,6.798255090564385,12.570571388517108,9.245541090774095,CA,06-061-0006,9
38.74643,-121.26497999999998,2015,8.006897,9.075000166893004,8.55762393767705,9.740388219178085,15.09020043007315,8.180255208727699,12.513380319862575,11.24480961224738,CA,06-061-0006,9
39.939567,-120.944376,2010,7.024561,8.049999872843424,6.30565001142857,5.960221917808219,7.079901835036605,8.43712468932785,3.786752499506942,7.448578896787866,CA,06-063-1006,10
39.939567,-120.944376,2011,10.835043,9.816666801770529,7.38801495241019,7.328857534246575,7.420780052550851,9.584692430090517,4.1110761945883,7.54118029940874,CA,06-063-1006,10
39.939567,-120.944376,2012,9.514286,9.40833342075348,6.27811670012547,6.384707650273224,10.877543813869602,6.8583946354229735,4.191434272317445,7.516120982854113,CA,06-063-1006,10
39.939567,-120.944376,2014,9.005556,8.733333508173624,7.2067092416334,6.946630136986301,9.834913799534103,6.7062975653849914,4.270545739598654,7.16928935256374,CA,06-063-1006,10
39.939567,-120.944376,2015,9.047706,8.68333331743876,7.07293926744186,7.80559106849315,10.078586946448237,7.044223878537466,4.514937831866709,8.297646301042176,CA,06-063-1006,10
33.99636,-117.49239999999999,2010,15.199118,14.233333508173624,12.6385864439141,13.65377808219178,14.721253579283411,13.90093379528006,17.396177047556574,12.2225170677839,CA,06-065-8005,4
33.99636,-117.49239999999999,2011,15.423324,14.533333539962769,12.7617369507676,13.683216438356164,14.856805517248912,14.260449705959282,16.158886164754303,12.09515369170388,CA,06-065-8005,4
33.99636,-117.49239999999999,2012,15.092,13.708333253860474,12.0588144310823,13.37953825136612,15.514779252432737,14.38945727432856,16.897202800724603,12.336473996464347,CA,06-065-8005,4
33.99636,-117.49239999999999,2013,14.106761,12.78333330154419,11.7703922181048,12.583397260273973,16.25206695713409,13.372981333593517,14.328317804650943,12.4468702455346,CA,06-065-8005,4
33.99636,-117.49239999999999,2015,13.473193,12.56666660308838,11.0060070871261,12.78707397260274,16.52952377698193,12.274041835153929,14.563482558334266,14.145525090604472,CA,06-065-8005,4
38.56844000000001,-121.49311,2010,8.080992,7.866666674613953,7.63976203363914,8.657843835616438,12.28753128574319,9.187536592904836,13.917258165694856,8.157548869738786,CA,06-067-0010,9
38.56844000000001,-121.49311,2011,10.074797,10,9.07094422330097,10.367671232876711,13.37846824175691,9.09695102541457,12.806549420068553,8.12556591759719,CA,06-067-0010,9
38.56844000000001,-121.49311,2012,8.321849,7.958333373069763,7.63025034443169,8.996010928961748,13.614972384249578,8.460886244716061,9.717050099046263,8.561279664382438,CA,06-067-0010,9
38.56844000000001,-121.49311,2013,10.111765,9.708333373069763,9.69311121359223,11.276950684931506,14.572984170260495,10.85275538277565,9.914603840518785,8.88688724852702,CA,06-067-0010,9
38.56844000000001,-121.49311,2014,8.043902,8.458333333333334,7.8834189158576,9.612591780821916,14.366842280348688,9.302411952459,10.344706785547864,9.090178659709986,CA,06-067-0010,9
38.56844000000001,-121.49311,2015,9.598291,9.53333334128062,9.7490024021164,10.644031232876712,15.09020043007315,8.518961062808083,10.794896762449662,10.750872167498864,CA,06-067-0010,9
34.26464,-116.86147,2010,7.635849,5.791666666666667,6.10274778741865,6.517375342465754,8.687228197594212,5.728590096053218,3.045062287608264,7.341456454420928,CA,06-071-8001,1
34.26464,-116.86147,2011,8.550909,6,6.72772554716981,7.618331506849315,9.45723118194162,7.5903993528526446,3.173543192937479,7.358188635941461,CA,06-071-8001,1
34.26464,-116.86147,2012,8.280769,6.324999968210856,6.98466242324561,7.1806174863387975,9.883456378035207,6.646410844925728,3.472144563883951,7.534379687152482,CA,06-071-8001,1
34.26464,-116.86147,2013,9.767797,6.558333396911621,7.86239428767123,7.040490410958904,11.318008854617812,9.376443598803403,3.33098021960193,7.418974042735436,CA,06-071-8001,1
34.26464,-116.86147,2015,7.610345,5.383333345254262,5.72806372017354,7.17306997260274,10.621526900382891,6.102832192043737,3.129967679771094,7.869403260391241,CA,06-071-8001,1
34.106678,-117.274063,2010,11.171429,12.96666677792867,10.85121091355,11.936569863013698,14.721253579283411,11.720174959914337,13.691128517900196,10.2332240684771,CA,06-071-9004,2
34.106678,-117.274063,2012,11.762617,13.616666475931805,11.3969495506057,11.461704918032789,15.514779252432737,12.507168124038296,14.597517889493131,10.38148009427897,CA,06-071-9004,2
34.106678,-117.274063,2013,11.413636,12.666666746139526,10.8021851644941,10.771764383561644,16.25206695713409,11.689718045519616,12.860082522198397,10.423754927374071,CA,06-071-9004,2
34.106678,-117.274063,2015,10.680909,11.62499992052714,9.77572141017781,10.699037808219176,16.52952377698193,10.02278116589052,12.480157089429897,11.648381801161202,CA,06-071-9004,2
32.631242,-117.059088,2010,9.591089,10.633333365122477,9.68189425864519,10.093065753424655,14.059132406156357,9.973111680247165,13.03997590974137,9.644227118918447,CA,06-073-0001,3
32.631242,-117.059088,2011,10.001869,10.90833342075348,8.29547886306002,10.304624657534246,13.899909327781364,10.497352985048485,11.9934599674665,9.578372845684047,CA,06-073-0001,3
32.631242,-117.059088,2012,10.271429,10.90833338101705,9.14086214814032,10.084521857923498,15.144777396989,10.166353799445528,13.017714030775306,9.81138779457386,CA,06-073-0001,3
32.631242,-117.059088,2013,9.490909,10.69166652361552,8.76091057895801,9.818049315068492,14.645201421110595,10.036221717147948,11.564794178847428,9.896232156245182,CA,06-073-0001,3
32.631242,-117.059088,2014,9.244538,10.508333285649618,7.66530174563591,10.20815890410959,14.75546003825044,9.995462731689718,12.67207745208845,10.072791282364983,CA,06-073-0001,3
32.631242,-117.059088,2015,8.409322,9.483333309491476,8.35343768829939,8.768186301369862,14.412379630624432,8.466886031611123,11.574794741777271,10.231689023008167,CA,06-073-0001,3
33.127769,-117.075086,2010,10.544144,8.958333134651184,9.65470904290429,9.964375342465754,13.134136488013072,11.470656496258846,12.30070031442485,9.656386343238124,CA,06-073-1002,4
33.127769,-117.075086,2011,10.391667,9.483333349227903,9.79827455801105,9.737271232876711,13.771354689010202,10.286036789657087,11.306335579562973,9.61144916552375,CA,06-073-1002,4
33.127769,-117.075086,2012,10.574167,9.508333365122477,9.18166215781783,9.815161202185791,15.099474773380926,10.77966511999285,12.892263384061318,9.790818466374752,CA,06-073-1002,4
33.127769,-117.075086,2013,10.556303,9.333333214124044,9.82746894389439,9.454893150684931,14.290531256427505,12.010779749786284,11.412381831433748,9.762842021972382,CA,06-073-1002,4
33.127769,-117.075086,2014,9.561157,9.666666706403095,9.29796767955801,9.62633698630137,14.473434812728671,9.780085710962693,11.989596844701977,9.86226927006645,CA,06-073-1002,4
35.25651,-120.6693,2010,5.520339,7.516666730244954,5.72128847115385,7.964372602739726,10.787240524814552,6.123712034501948,5.622605791622465,6.724701165377456,CA,06-079-2006,5
34.210169,-118.87050900000001,2010,8.737705,7.641666571299235,9.19883112554113,8.969556164383562,21.230821026841255,9.636882760855176,9.5131049991309,9.452691062230938,CA,06-111-0007,6
34.210169,-118.87050900000001,2011,8.663934,8.150000055631002,8.89218297077922,9.404216438356164,21.2732231662698,9.431059037157468,8.897822285091484,9.359533750943598,CA,06-111-0007,6
34.210169,-118.87050900000001,2012,8.91,7.891666690508525,9.28120189935065,9.187781420765027,21.973698608210828,9.973895756511086,8.861926090554014,9.653362665180715,CA,06-111-0007,6
34.210169,-118.87050900000001,2013,8.630508,7.575000047683716,8.94435369047619,9.382545205479452,21.711309999962378,9.690802857382728,7.724064283318572,9.749519529718642,CA,06-111-0007,6
34.404281,-118.80997999999998,2010,8.577966,8.724999984105429,8.56655141233766,8.427386301369863,12.948380476807896,9.161234461726073,6.277353453357796,8.642435535613028,CA,06-111-0009,7
34.404281,-118.80997999999998,2011,7.727119,8.600000023841858,5.91040998778999,8.94315890410959,13.107060125429337,8.819349075016891,6.230414467853504,8.538585338767845,CA,06-111-0009,7
34.276316,-118.68368499999998,2010,8.716529,9.883333404858908,9.3019457663126,9.468756164383562,12.948380476807896,9.965952364713162,9.255771698860022,9.415846018605874,CA,06-111-2002,8
34.276316,-118.68368499999998,2011,8.768696,9.958333412806192,9.00606190692969,9.906693150684932,13.107060125429337,9.753784747403625,8.71541528911381,9.31260394194604,CA,06-111-2002,8
34.276316,-118.68368499999998,2012,9.352542,9.825000047683716,9.53664509863429,9.621934426229508,13.545453369943171,10.548131553000324,8.77919148239371,9.57377839135942,CA,06-111-2002,8
34.276316,-118.68368499999998,2013,8.99009,9.349999944368998,9.30083864441072,9.64733698630137,13.815788979726294,10.399893761207007,7.5328748393189775,9.683135626400825,CA,06-111-2002,8
34.25239,-119.14318200000001,2010,8.455,8.833333174387613,8.85306806267806,8.627468493150685,20.343101566785,8.91744475700598,8.964518555900552,9.883101676591014,CA,06-111-3001,9
34.25239,-119.14318200000001,2011,8.87479,9.633333325386047,7.123370523918,9.040780821917808,20.155471179909902,8.776424897404686,8.370787512470077,9.762744351233724,CA,06-111-3001,9
34.25239,-119.14318200000001,2012,8.830435,9.050000031789144,8.96658902184235,8.494543715846994,21.089735192679317,8.066427216898541,8.3187075539811,10.019222334307957,CA,06-111-3001,9
34.25239,-119.14318200000001,2013,8.991803,9.424999912579857,6.6442384738041,8.866654794520548,21.139157156748315,9.335317587094623,7.318909360484763,10.1799266838384,CA,06-111-3001,9
36.163962,-115.11393000000001,2010,7.372807,6.083333412806193,6.76665352226721,9.996950684931509,7.558489818442358,8.047843397077258,14.83718064394626,9.413246818754905,NV,32-003-0561,10
36.163962,-115.11393000000001,2011,7.25042,6.208333333333333,7.57708461114935,9.19422191780822,7.780338961784154,8.614230384959459,15.160576779763778,9.491120156024577,NV,32-003-0561,10
36.163962,-115.11393000000001,2012,8.591346,6.825000047683716,7.97443082802548,8.188371584699453,8.380948342586475,8.977157694354776,12.690779497198864,9.582448374638467,NV,32-003-0561,10
36.163962,-115.11393000000001,2013,8.724074,6.825000027815501,8.52313149681529,7.937832876712329,9.04567352778291,10.310631528209123,12.207794633867977,9.299973667455092,NV,32-003-0561,10
36.163962,-115.11393000000001,2014,8.718261,6.53333334128062,7.71701356275304,8.73276712328767,7.798698725112497,9.686861220420354,12.910542390503728,9.084250182051044,NV,32-003-0561,10
36.163962,-115.11393000000001,2015,6.949123,6.224999984105428,7.14913057123193,7.2779646575342465,9.077898149620998,9.545697130096388,12.856249014754871,11.341238418904862,NV,32-003-0561,10
35.785665,-115.357087,2010,3.465217,5.075000047683716,3.46219,5.679764383561644,6.888304281561342,3.5641878967022467,5.439310976519034,5.758251232688896,NV,32-003-1019,10
35.785665,-115.357087,2011,3.739091,5.791666626930237,3.33789,5.946380821917808,7.160777864717457,3.8138195346768256,5.609170415735507,5.793157645086598,NV,32-003-1019,10
35.785665,-115.357087,2012,5.121818,6.483333428700765,5.42925333333333,5.700601092896175,7.735392993590871,4.576122332872027,5.443069137775734,5.884168145275895,NV,32-003-1019,10
35.785665,-115.357087,2013,4.315534,6.558333317438762,5.16256620689655,5.6909616438356165,8.990903171774459,5.217664106315131,4.930550990441998,5.766234251875551,NV,32-003-1019,10
35.785665,-115.357087,2014,3.674757,7.016666650772095,3.21361,5.133934246575342,7.282116465372582,4.326669070538191,4.896735506070839,5.63469347638511,NV,32-003-1019,10
35.880404,-109.438003,2010,3.028333,5.075000047683716,3.13650016470588,4.866117808219178,5.487367076416538,3.2333376612780156,3.2339619693069994,5.825750430647128,AZ,04-001-1235,1
35.880404,-109.438003,2014,2.774138,5.133333305517833,3.31393850955414,4.225032876712329,5.281516366462185,2.6484327162970476,3.0866716933938174,5.621650313758905,AZ,04-001-1235,1
31.349199999999996,-109.539683,2010,6.776271,5.974999984105428,6.72418209140201,6.019123287671233,5.405311336582654,6.93403373775375,6.302729503057161,6.811631890181988,AZ,04-003-1005,2
31.349199999999996,-109.539683,2011,6.478689,6.666666746139526,8.27487904504505,6.236241095890411,10.299145102827516,7.131045728388869,6.891941315197682,6.849924662927107,AZ,04-003-1005,2
31.349199999999996,-109.539683,2012,6.719672,6.633333325386047,8.07990733564014,5.626469945355192,7.64562962354858,7.330092384996152,7.12182505228748,6.935250488848446,AZ,04-003-1005,2
35.206111,-111.652777,2010,5.075,5.1666666467984514,5.10995687170475,5.616030136986302,7.677127739991227,6.499643680740169,3.7960479349962304,6.149762544248175,AZ,04-005-1008,3
35.206111,-111.652777,2011,5.167213,5.24999996026357,4.63065913101604,5.845698630136987,7.517416582368824,6.541556963264923,3.7311619169355095,6.131007014839963,AZ,04-005-1008,3
35.206111,-111.652777,2012,5.403333,5.5916666984558105,4.76959775020016,5.061207650273224,9.354905086136906,5.0723066973863675,4.098840372448098,6.209308981077045,AZ,04-005-1008,3
35.206111,-111.652777,2013,5.426667,5.375,4.50229374352332,4.771167123287671,7.7159328235338815,5.017727421123732,3.776773326508291,6.02115670326108,AZ,04-005-1008,3
33.503833,-112.095767,2010,6.7425,9.574999888737995,7.67419489829129,9.532693150684931,11.326836505001538,7.643200462293523,13.340002033081683,7.602282793252217,AZ,04-013-9997,7
33.503833,-112.095767,2011,8.952893,11.174999872843424,9.41632142487047,9.46606301369863,12.870403483142592,10.5589114466418,12.428837483400828,7.571055073031155,AZ,04-013-9997,7
33.503833,-112.095767,2012,9.227273,11.116666475931805,9.88974358549223,9.171918032786886,13.49722864197903,9.108003708445942,12.254094157806817,7.862462379169535,AZ,04-013-9997,7
33.503833,-112.095767,2013,8.406612,10.141666650772097,8.83621826607818,7.824487671232877,11.873121967707595,8.890512025155886,11.077882817813329,7.776455228976735,AZ,04-013-9997,7
33.503833,-112.095767,2014,8.735537,10.733333269755043,8.79616765544042,9.153093150684931,11.4194997140806,8.698889352057021,12.164635638614277,7.835191317958303,AZ,04-013-9997,7
33.503833,-112.095767,2015,8.038739,9.325000007947288,7.69696352017937,8.093131506849316,12.285812678402417,7.995795087624755,11.696037959266494,8.635214810756892,AZ,04-013-9997,7
32.322661000000004,-111.038389,2010,5.145299,7.458333253860474,5.8699470791075,6.852279452054795,7.988500731611905,5.792722200888092,12.459587139578966,6.633111395926042,AZ,04-019-0011,7
32.322661000000004,-111.038389,2011,5.692373,8.108333468437195,6.32850864097363,7.440860273972603,9.38124246140049,5.932170518577788,11.743566945686446,6.6590649106441875,AZ,04-019-0011,7
32.322661000000004,-111.038389,2012,5.910744,8.18333343664805,6.96552947261663,6.933745901639345,9.091354199445965,6.049186310613628,11.909011513566318,6.811058939879674,AZ,04-019-0011,7
32.322661000000004,-111.038389,2013,5.233607,7.908333420753479,5.13870565626839,6.174106849315068,8.619455334911608,5.650804203086919,11.487262667862923,6.759661296215857,AZ,04-019-0011,7
32.29515,-110.98230000000001,2010,5.025,7.991666754086812,5.74446290797546,6.945167123287671,7.988500731611905,5.818186035733571,12.459587139578966,7.127314368973628,AZ,04-019-1028,7
32.29515,-110.98230000000001,2011,5.410345,8.783333341280619,5.87945420858896,7.537380821917808,9.38124246140049,5.917110338074227,11.743566945686446,7.180367046959662,AZ,04-019-1028,7
32.29515,-110.98230000000001,2012,5.361157,8.808333357175192,6.78983250306749,6.9354289617486335,9.091354199445965,5.433223521830694,11.909011513566318,7.3119055134009265,AZ,04-019-1028,7
32.29515,-110.98230000000001,2013,5.040496,8.675000031789144,5.39691669030733,6.182484931506849,8.619455334911608,6.45723164832623,11.487262667862923,7.233408752327992,AZ,04-019-1028,7
32.877583,-111.752222,2010,8.342623,8.183333357175192,9.12925087906233,7.105767123287671,10.705471912802082,7.823336749931321,9.806780712781372,7.713654706542219,AZ,04-021-0001,4
32.877583,-111.752222,2011,10.028333,9.700000007947288,9.82753663117871,7.950309589041096,12.406594895663329,9.579129675448932,9.559388295634765,7.804877144082866,AZ,04-021-0001,4
32.877583,-111.752222,2012,10.016393,9.275000015894571,10.6606738403042,7.984382513661203,12.017310220687117,9.564787394575822,8.999975986676674,8.08696246368291,AZ,04-021-0001,4
32.877583,-111.752222,2013,8.07377,8.933333277702332,9.36858110815131,7.164835616438356,11.440119142401707,7.788845408726342,8.289189006601061,7.976625804535735,AZ,04-021-0001,4
32.877583,-111.752222,2014,7.676667,8.608333269755045,8.37216530038023,8.011090410958904,10.8355592675405,7.872776622535239,9.087465353391982,7.944111831036346,AZ,04-021-0001,4
32.877583,-111.752222,2015,6.700952,7.424999952316284,7.21887242585551,7.661309589041096,11.641393255207635,7.509229269732102,8.720510087497942,8.308170748747779,AZ,04-021-0001,4
33.421194,-111.503222,2010,5.889565,6.324999968210856,4.82023219909502,6.710975342465753,9.241414700468926,5.480905676492152,9.07801794858424,6.545290628492637,AZ,04-021-3002,5
33.421194,-111.503222,2011,8.397521,7.616666674613953,6.66773395280236,7.468153424657534,11.670646075679832,7.014291474074065,8.827587387064002,6.592948290150535,AZ,04-021-3002,5
33.421194,-111.503222,2012,6.765812,7.425000011920929,6.05557613569322,7.102614754098361,11.554631771937094,6.8382256817276055,8.256704489825523,6.826648504085871,AZ,04-021-3002,5
33.421194,-111.503222,2013,5.506195,6.916666706403096,5.0343725158371,6.132309589041096,9.69862389499194,5.428158781556594,7.207299460667175,6.786505136250653,AZ,04-021-3002,5
33.421194,-111.503222,2014,5.865714,7.241666634877523,5.13145579646018,6.81907397260274,9.277753986724436,5.875528298986522,7.794365573715377,6.790650755196191,AZ,04-021-3002,5
33.421194,-111.503222,2015,4.841379,6.3416666984558105,4.21079727138643,6.360206575342466,10.14882045510697,4.876051991867568,7.3943029177057875,7.358157572955723,AZ,04-021-3002,5
33.010529999999996,-111.97205,2010,12.322034,9.05833331743876,7.64084304878049,7.061205479452055,10.705471912802082,11.86665184113418,9.042964988684917,9.977880916683448,AZ,04-021-3013,6
33.010529999999996,-111.97205,2011,13.334483,11.12500007947286,10.6213399548419,7.9718,12.406594895663329,12.158808922167823,8.78395212662744,9.962872915270852,AZ,04-021-3013,6
33.010529999999996,-111.97205,2012,15.578689,11.18333343664805,10.4462108379328,8.342456284153005,12.017310220687117,13.199040991741928,9.286540011837058,10.342773059771831,AZ,04-021-3013,6
33.010529999999996,-111.97205,2013,15.757627,10.483333388964336,9.12304823170732,7.672556164383562,11.440119142401707,13.90088966390732,8.455592023638578,10.204174800686133,AZ,04-021-3013,6
33.010529999999996,-111.97205,2015,10.190598,7.899999936421712,7.34860922227797,7.923311506849315,11.641393255207635,8.935716200504212,8.937966391280456,10.626257947779663,AZ,04-021-3013,6
31.337203999999996,-110.93671800000001,2010,10.218644,6.199999968210856,7.86295555741827,6.263978082191781,5.714918183300593,9.047933018061126,5.749340349746929,7.876284444916436,AZ,04-023-0004,7
31.337203999999996,-110.93671800000001,2011,9.92069,6.950000007947286,8.98477965632858,6.5774328767123285,8.597861109694389,9.485521719270048,5.87657303240273,7.964992432285838,AZ,04-023-0004,7
31.337203999999996,-110.93671800000001,2012,9.386207,6.6166666348775225,7.53343474074074,5.607816939890711,7.391277581941886,9.74964684051319,6.085340024837076,8.105723266596396,AZ,04-023-0004,7
31.337203999999996,-110.93671800000001,2013,9.905172,6.666666587193807,8.59374492036882,5.343504109589041,6.782822285612968,8.138255352482842,5.838069963749948,8.003912734224212,AZ,04-023-0004,7
31.337203999999996,-110.93671800000001,2014,8.445614,6.541666666666667,7.19514624691358,7.274558904109589,6.031890038268207,9.139717685924856,5.839078141847154,7.912880305994921,AZ,04-023-0004,7
31.337203999999996,-110.93671800000001,2015,7.694444,5.733333269755046,6.23533289186924,7.225628493150685,6.404967260360718,8.351178865755191,5.634375485663231,7.553475960159688,AZ,04-023-0004,7
34.595,-112.331,2010,3.866667,4.675000011920929,4.99798000285063,5.886580821917808,8.769811449638786,4.032005565163636,4.431792573450686,6.166452566430485,AZ,04-025-2002,8
34.595,-112.331,2011,3.868421,5.200000047683716,5.19540991163056,6.104027397260274,8.749065381533478,4.175585353609305,4.242069119362386,6.141688992470338,AZ,04-025-2002,8
34.595,-112.331,2012,4.474576,5.591666678587596,5.6678863860252,5.560073770491804,9.985615523786493,4.4845007062819455,6.26571714763772,6.293649062658106,AZ,04-025-2002,8
